test_id,headline,CTR,pred_CTR_1,pred_CTR_2,pred_CTR_3,pred_CTR_4,pred_CTR_5,pred_CTR_6,pred_CTR_7,pred_CTR_8,pred_CTR_9,pred_CTR_10,pred_CTR_11,pred_CTR_12,pred_CTR_13,pred_CTR_14,pred_CTR_15,pred_CTR_16,pred_CTR_17,pred_CTR_18,pred_CTR_19,pred_CTR_20,pred_CTR_21,pred_CTR_22,pred_CTR_23,pred_CTR_24,pred_CTR_25,pred_CTR_26,pred_CTR_27,pred_CTR_28,pred_CTR_29,pred_CTR_30,pred_CTR_31,pred_CTR_32,pred_CTR_33,pred_CTR_34,pred_CTR_35,pred_CTR_36,pred_CTR_37,pred_CTR_38,pred_CTR_39,pred_CTR_40,pred_CTR_41,pred_CTR_42,pred_CTR_43,pred_CTR_44,pred_CTR_45,pred_CTR_46,pred_CTR_47,pred_CTR_48,pred_CTR_49,pred_CTR_50,pred_CTR_51,pred_CTR_52,pred_CTR_53,pred_CTR_54,pred_CTR_55,pred_CTR_56,pred_CTR_57,pred_CTR_58,pred_CTR_59,pred_CTR_60,pred_CTR_61,pred_CTR_62,pred_CTR_63
11292,people are calling this the single issue of our time that will determine our entire future,0.0037916583516264,0.012170868,0.0122342035,0.012813924,4.761666e-05,0.012896616,0.012091916,0.0056588547,0.008516541,0.011787474,0.014917135,0.01688543,0.00527524,0.010593642,0.013676366,0.0015953388,0.012507793,0.014721712,0.009430352,0.007312662,0.008236397,0.0145068895,0.008086747,0.008642374,0.012273906,0.011587165,0.016494647,0.0046756044,0.01273429,0.014574997,0.0015960615,0.012784738,0.015567694,0.00802631,0.0065327743,0.008801382,0.010082006,0.0017014481,0.010065938,0.0134306345,0.010773564,0.0099348035,0.007187709,0.008428815,-0.00015717559,0.014509592,0.016170058,0.0041708704,0.01234933,0.012820695,0.0020348933,0.01267514,0.015291618,0.009649386,0.007337004,0.009408038,0.010416616,0.007665928,0.0068036094,0.010103539,0.015390009,0.016911112,0.003894031,0.0068653356
11292,the guy at the end says 'there is no replacement for human bodies.' i'm afraid he's correct,0.0024834437086092,0.014041176,0.013169451,0.013405481,0.0033156462,0.01185514,0.012959281,0.006556713,0.010940772,0.013102151,0.017592445,0.020838067,0.0053139348,0.015054127,0.014654402,0.005249217,0.012622014,0.018270861,0.011752712,0.010354801,0.010357972,0.017589305,0.00825703,0.009702816,0.013797205,0.018732414,0.020716954,0.004798455,0.018603642,0.015400879,0.006879121,0.010814533,0.018239379,0.013642509,0.0081841545,0.011609197,0.010758374,0.006062221,0.011895294,0.017551472,0.013616202,0.015831294,0.007668629,0.010417429,0.00625344,0.017594654,0.019519549,0.0050629266,0.018404325,0.016661268,0.006008884,0.010608301,0.01814174,0.012154958,0.008506816,0.012048341,0.009922413,0.008511663,0.009348942,0.01349271,0.01824643,0.0206136,0.0048255213,0.0057982253
11292,"we're going to have to take a stand because if we don't, the consequences are way too big",0.0014309076042518,0.01409602,0.014693357,0.013690928,0.0032506064,0.012720179,0.014650457,0.0036943993,0.006978289,0.012930454,0.015827235,0.020162236,0.0036039967,0.011330882,0.016582355,0.0013602078,0.012378171,0.018397287,0.010876077,0.008008669,0.010062508,0.016246479,0.0054151807,0.007208749,0.013519752,0.015788147,0.020925786,0.004507402,0.015438253,0.016634263,0.0013753846,0.013770536,0.019631974,0.0144046815,0.00864062,0.011882078,0.010806292,0.002734786,0.009495114,0.017519815,0.013850458,0.0122148935,0.004761343,0.007672541,0.003946867,0.015643815,0.018979441,0.0036495123,0.015371533,0.015055262,0.0022619423,0.01455643,0.01901573,0.010990274,0.009249428,0.011547096,0.011020448,0.0048424797,0.0058618123,0.011402015,0.016148688,0.020497952,0.0034733862,0.0035280343
11300,"what happens when you put a pipeline, a bee hive, and a farmer together? hope.",0.00178716490658,0.007459499,0.0077958293,0.0083583165,-0.002974525,0.008156631,0.0075184274,-0.00031758845,-0.00046429504,0.003042195,0.012869146,0.014678032,-0.0020495933,0.005476703,0.0045081954,-0.0040525105,0.0042782873,0.010587595,0.0024179397,0.0018963069,0.0037841536,0.009828867,0.00047884136,0.0007048696,0.0029419288,0.011304321,0.014803116,-0.0034349505,0.011401588,0.0069327652,-0.0042720363,0.0044984855,0.012044878,0.0043769307,0.00015551317,0.0063876025,0.0051258784,-0.0018094853,0.004408152,0.009786231,0.008719798,0.005882509,0.00040804967,0.00050950795,-0.006562099,0.011131285,0.012596936,-0.0012916382,0.010263056,0.005195385,-0.0033220872,0.004115347,0.010876486,0.0016113104,0.0026507312,0.0057401024,0.0045801103,0.00128078,-0.0009935359,0.001957206,0.010994691,0.013099008,-0.001218738,-0.00059785135
11300,the secret to not freaking out about the future is to think like a...bee?,0.0018193847171683,0.008484755,0.009468548,0.008209957,-0.0016096272,0.008155612,0.008765105,0.005279227,0.004402167,0.008731112,0.012677394,0.016132738,0.00284102,0.0124875195,0.013485555,-0.0027356297,0.008542135,0.013970913,0.003805336,0.005107525,0.0072007254,0.015895862,0.0069715385,0.005012978,0.00922472,0.014673915,0.015398963,0.002457505,0.018345242,0.014528081,-0.0030195527,0.00866662,0.0146446265,0.008043225,0.0047044074,0.008684106,0.0059046093,0.0026412047,0.008424051,0.013856662,0.011162212,0.009131534,0.005202424,0.004652718,0.002070278,0.012032045,0.016684115,0.0032033697,0.019529842,0.012590438,-0.002699647,0.008342635,0.014479612,0.0049414015,0.0044126417,0.008520037,0.006477453,0.006181622,0.0037895842,0.008294867,0.012343468,0.016017579,0.0021657944,0.0042397
11300,what one farmer and a bunch of insects can teach us about climate change,0.0016294606485253,0.008002017,0.008716118,0.008343702,-0.0031944476,0.0069953017,0.007300563,0.0004118262,-0.0018765461,0.00964486,0.011568433,0.012225182,0.0025816895,0.0072022406,0.010541694,-0.0030821785,0.0066609792,0.012664659,0.0072154608,0.0042713955,0.008659467,0.010449644,0.0009917598,-0.00030522887,0.010536429,0.0101025775,0.010923381,0.0027348977,0.011228409,0.011866778,-0.0041017197,0.0074866973,0.0142954085,0.007690776,0.003703191,0.01027995,0.0070977453,0.0005974453,0.00655046,0.010403445,0.010134134,0.0074031763,0.00019469205,-0.000526472,-0.0020767935,0.010282643,0.011902499,0.0020914078,0.010632794,0.011022039,-0.004110707,0.006796416,0.013113868,0.007469715,0.005160393,0.01031382,0.006368935,0.0006028237,-0.00092270505,0.008756891,0.011161959,0.012223168,0.00083077326,-0.0009320779
11300,the earth's got a fever. we don't have a cure. we don't have a hero. but we've got something better.,0.0023033892727871,0.008363724,0.009096967,0.008916974,-0.0019130632,0.008493513,0.009052929,0.0013221754,0.0027836384,0.008177582,0.014626782,0.011990712,-0.00036985986,0.0061378144,0.011315774,0.0013573356,0.007818092,0.012113232,0.005884486,0.004519592,0.0068545006,0.006105041,0.002158178,0.0013952414,0.007546503,0.00705632,0.014579163,-0.0016182251,0.0068789776,0.012390794,0.0013873056,0.007181708,0.012803739,0.007933723,0.0032456527,0.008177269,0.0041918475,-9.304844e-05,0.005360891,0.010291034,0.0089198,0.0089361,0.0015115133,0.0026083458,-0.006901212,0.013211295,0.012091436,-0.0010311045,0.006050191,0.012897486,0.0022144895,0.0062845536,0.0122144185,0.006806401,0.0043315478,0.008825064,0.0037537664,0.0020598574,0.0013536271,0.005016044,0.013722977,0.013841818,-0.0019383729,0.00037905108
11300,"before you get sad about the earth burning up, hold up: listen to what one guy has to tell you",0.0023719165085388,0.013576705,0.0148999505,0.014326092,0.004551338,0.01262223,0.014195425,0.009085096,0.008205182,0.015180252,0.018830802,0.022245884,0.006301202,0.0130959,0.012961071,0.0063855313,0.014131028,0.015449284,0.012084192,0.010147314,0.012710083,0.018500533,0.010659112,0.008878529,0.015985716,0.020991165,0.02168509,0.005644325,0.0220456,0.013953116,0.006445378,0.015111364,0.016715406,0.013436438,0.011132984,0.014254041,0.012118334,0.007815052,0.014484441,0.019336278,0.016333416,0.013802346,0.009870639,0.009521544,0.0076677445,0.018115545,0.021639142,0.005673684,0.022277541,0.015917493,0.006741507,0.015033141,0.015917625,0.011415856,0.0114001185,0.014471456,0.012239367,0.009554943,0.008041337,0.015461082,0.017852608,0.021950558,0.0047907233,0.008722859
11300,throwing down the towel over climate change? here's a guy that'll make you pick it back up and act.,0.0021069692058346,0.013224572,0.013849717,0.014446091,0.0027881525,0.012994476,0.013365891,0.006144381,0.0062370924,0.014880556,0.01738444,0.01994596,0.0020077508,0.011856812,0.013313714,0.0037440434,0.013298828,0.015629314,0.00995692,0.005789294,0.012066912,0.019473758,0.009444937,0.006921001,0.013766362,0.020221801,0.020076323,0.0025999602,0.0213556,0.0141359605,0.002555836,0.0118697025,0.016570423,0.015286011,0.0072370684,0.012590624,0.00970085,0.005039662,0.011670409,0.02055134,0.016065836,0.012550009,0.009339228,0.0068410435,0.0073176622,0.015952196,0.019517053,0.0026418343,0.020655423,0.014241412,0.0034828428,0.01090683,0.016395759,0.010193047,0.0073461644,0.01334903,0.010669604,0.009511035,0.0054580867,0.013474481,0.015849844,0.020308986,0.0015216693,0.0075947517
11306,these animals care more about fairness than some humans do,0.0053688950467613,0.011405755,0.011273967,0.011494279,0.0009512417,0.010729216,0.01097732,0.0058200127,0.0051711285,0.009582473,0.015458077,0.020132229,0.005027227,0.010710196,0.0117308125,0.0015388131,0.011116624,0.014721973,0.008542926,0.0055879606,0.00954229,0.012751028,0.0072534145,0.0066983206,0.010312904,0.01404364,0.02023273,0.005070355,0.013504233,0.0130385645,0.00031637214,0.010999348,0.015907349,0.010746294,0.0057697454,0.010769021,0.0062073357,0.0026705787,0.009587526,0.0148636345,0.010048581,0.012571957,0.006116797,0.006724436,-0.0005122982,0.014789578,0.01970059,0.0056410953,0.01473199,0.013056582,0.0010357443,0.010659397,0.015665922,0.0085203005,0.006820081,0.011381682,0.00674605,0.0067556025,0.0059362566,0.009294305,0.014340561,0.019818116,0.002749052,0.00475661
11306,a scientist gave two monkeys unequal rewards for the same work ... sound familiar?,0.0054598191434908,0.014760401,0.01541738,0.014410226,0.0026781093,0.014829017,0.0149380155,0.008569934,0.009910615,0.013760863,0.018862939,0.023789797,0.004825687,0.010079119,0.014870524,0.0043218248,0.012356527,0.016897906,0.00949628,0.0076219207,0.009102356,0.016009528,0.010020458,0.010193509,0.012902025,0.017440863,0.023488507,0.0045470577,0.01636588,0.015865775,0.004133288,0.010761034,0.017010044,0.013800471,0.008968628,0.010720294,0.0079894755,0.004014626,0.012681205,0.020522071,0.018376097,0.012789046,0.009627877,0.010679929,0.0031164195,0.018278778,0.022679318,0.0041887313,0.018157896,0.015481621,0.004559273,0.010657109,0.016383272,0.009284642,0.008920239,0.009964384,0.0079074185,0.010272263,0.008394379,0.012784746,0.017012073,0.024053924,0.0030576289,0.0064547826
11306,2 monkeys were paid unequally; see what happens next — and hear the rest of the story,0.012331081081081,0.0151868295,0.016563587,0.0146985,0.003120657,0.014762806,0.016218742,0.007280801,0.010057678,0.013112315,0.016235966,0.019255504,0.0061545838,0.013704296,0.015028592,0.0032471344,0.009843141,0.01792906,0.008321144,0.008002869,0.009422705,0.015979508,0.009805366,0.009248139,0.012600361,0.016934665,0.017394144,0.0061421115,0.013025075,0.015214859,0.0031600334,0.009993672,0.017568301,0.011124589,0.00805696,0.010870058,0.008515811,0.0047309697,0.012330424,0.015582254,0.01414535,0.013819523,0.009586843,0.010590821,0.0027388316,0.016888253,0.018352307,0.0053277165,0.014740009,0.0149339065,0.004758971,0.009773649,0.017210577,0.009203095,0.0089745335,0.010418728,0.008921295,0.010397607,0.009294586,0.013175538,0.018002443,0.018722247,0.0045013838,0.0070769503
11306,the mind-boggling footage from these science experiments will totally make you think,0.0071270999490921,0.019001506,0.018904936,0.018530527,0.007478945,0.016335342,0.01797523,0.009929372,0.01168982,0.015671283,0.02102047,0.025102071,0.010980478,0.018319452,0.021825774,0.013230942,0.017867941,0.021534653,0.015319566,0.012119574,0.016280375,0.0210057,0.012112922,0.011545066,0.015590533,0.0190049,0.025330074,0.0100704115,0.022424111,0.020827,0.011605211,0.016313415,0.021640278,0.015551522,0.012675206,0.016822286,0.0151279885,0.010011505,0.017143369,0.022169875,0.021266704,0.01847456,0.011357207,0.0119324075,0.004293861,0.020451803,0.024737924,0.010307811,0.022188026,0.021845667,0.012080992,0.015944421,0.021447562,0.015402039,0.013193723,0.017154403,0.016004793,0.012152584,0.0105380565,0.014614351,0.020845614,0.025418602,0.010214228,0.010109412
11306,he used to think animals only cared about competition; now he knows just how wrong he was,0.0037568306010928,0.013394712,0.014044002,0.012627874,0.003948765,0.010975676,0.013384454,0.007730641,0.0039190846,0.011757584,0.016212353,0.027917165,0.0034726672,0.013246512,0.015338872,0.0085240975,0.013429742,0.016955178,0.009956058,0.0042664995,0.010031398,0.016369846,0.008763103,0.005548983,0.013266879,0.017522877,0.02812434,0.0041149855,0.020516273,0.015972298,0.008662496,0.013283372,0.016494744,0.014767326,0.0046940474,0.009809293,0.009308809,0.0065988116,0.009241673,0.0213899,0.016202064,0.012177799,0.008999145,0.0049772896,0.005932156,0.016320128,0.02800186,0.0030883849,0.020548457,0.014564391,0.009474242,0.013105109,0.016916573,0.011639132,0.004988415,0.010240506,0.008902233,0.008817581,0.0036466839,0.011951523,0.016435752,0.028501581,0.0021915399,0.0064679086
11306,do animals care about morality? the evidence definitely surprised me.,0.0033636057854019,0.012406096,0.013096742,0.013192251,0.0008014403,0.011095008,0.012965135,0.0035020905,0.008203858,0.012110403,0.013834415,0.018127464,0.0052115936,0.013715163,0.015315443,0.0044908226,0.012418076,0.016928066,0.01003368,0.002901799,0.0096179135,0.015350334,0.0054338016,0.009778255,0.011724342,0.015522201,0.018447414,0.0051473156,0.017889503,0.0149887875,0.002696678,0.012902331,0.017288022,0.013899982,0.004546956,0.0080291,0.009622572,0.005172001,0.012031868,0.019074226,0.013008608,0.01460135,0.0047206767,0.008260183,0.0025981832,0.014071519,0.018220615,0.005316844,0.017083006,0.014652755,0.004171869,0.012699258,0.017947372,0.010239582,0.004451583,0.010325186,0.008387957,0.0037170723,0.008200565,0.010442428,0.014759328,0.018853601,0.0037717912,0.0038173934
11375,witness a convo among some people who have brilliant ideas to save the planet,0.0010836192884233,0.014289424,0.015205383,0.014385715,0.00080956146,0.013774753,0.014008349,0.0024051303,0.006635435,0.011193527,0.014445338,0.015798707,0.00257276,0.0084539,0.012427183,0.002594594,0.010847069,0.014495224,0.007814345,0.008150308,0.009352911,0.017145459,0.004052004,0.0068077333,0.011778142,0.015485957,0.017403882,0.002608113,0.013760431,0.012447223,0.0016355403,0.010400068,0.01433925,0.011175809,0.006837859,0.010912437,0.009453235,0.0049706567,0.011589218,0.015612183,0.014161726,0.011008859,0.0032937964,0.0071276603,0.0033002682,0.013659732,0.015851717,0.0032950565,0.014195077,0.012170814,0.002289625,0.010708168,0.01441116,0.008042393,0.0082955975,0.010658402,0.010132426,0.004758781,0.0064154943,0.010833319,0.014342064,0.017062496,0.0016571656,0.0017240662
11375,witness a conversation on brilliant ideas to save the planet,0.0020750801735521,0.0136490315,0.01408603,0.013901234,0.00010842085,0.013450835,0.013877492,0.0016202498,0.0058986982,0.011076584,0.011440748,0.01663484,0.002218701,0.008601207,0.013155803,0.00043329224,0.010370769,0.014831157,0.008565652,0.00649096,0.00783354,0.014584094,0.003415523,0.0060829865,0.011059707,0.015367322,0.016689748,0.0017023422,0.01360067,0.0132410545,-1.5277416e-05,0.009455182,0.013428776,0.012059354,0.0051233014,0.009158503,0.0065051094,0.003815258,0.009310946,0.015561843,0.014770709,0.009808786,0.0032213135,0.0071550133,0.0024726707,0.011052415,0.01682157,0.0017952695,0.014370725,0.014156394,0.0005422421,0.009658307,0.014094734,0.0070348857,0.0065684635,0.009075511,0.007097816,0.0038699256,0.0059034587,0.010112487,0.011838645,0.017513413,-0.00017623603,0.0009885468
11418,this guy's future is like 'waterworld'— except he'll live on ice instead of a boat,0.0062191722067338,0.0080828555,0.007648373,0.008001754,-0.004600201,0.006706942,0.0066020507,0.002728545,0.007671106,0.005741695,0.012084583,0.01810088,0.0013694316,0.010253023,0.011837084,0.00039695576,0.0093152,0.013407821,0.008547258,0.0052382434,0.0073837936,0.013499666,0.0045910394,0.008572731,0.006654054,0.0126308985,0.016985703,0.0013280269,0.013842994,0.012061834,0.00018869713,0.010028534,0.013710957,0.009653324,0.005530509,0.009181514,0.0072031394,0.0002406463,0.008173903,0.014856687,0.011173442,0.010703379,0.0039104326,0.0083892085,-0.0008387901,0.011727793,0.016054995,0.00086188316,0.013862979,0.0122432485,0.0005327221,0.009240687,0.013609116,0.008322892,0.0063775033,0.008340947,0.007416105,0.004849951,0.006665488,0.0053708497,0.011826295,0.016911928,0.00078423694,0.0022825785
11418,a dude wants to live a real 'waterworld' experience. except he's not kevin costner and it's on ice.,0.0042081949058693,0.0116891265,0.013073919,0.013016367,0.0021669026,0.012628652,0.012030911,0.0038316622,0.0061026565,0.0096126925,0.016681165,0.021506581,0.002707187,0.011624502,0.012751346,0.0036999583,0.01307017,0.016568815,0.007392952,0.00842159,0.009896744,0.015052415,0.005228145,0.0069335448,0.011444025,0.015256144,0.021377265,0.0027395412,0.016959967,0.013399702,0.0037050322,0.014193617,0.016945243,0.011780185,0.008913231,0.012301307,0.008878626,0.0053931307,0.009681101,0.018518811,0.015084712,0.012851719,0.0050225854,0.0068982937,0.0036442205,0.01629485,0.020154849,0.0030340217,0.015270667,0.013771029,0.0041774344,0.013565615,0.016689152,0.007694131,0.00937197,0.011430293,0.008885894,0.0052420907,0.005465611,0.011210429,0.01690853,0.020368766,0.0018516108,0.0036621932
11418,ever just wake up one morning and decide to live on an iceberg? me either. but this guy did.,0.0079277692138295,0.016089365,0.016732162,0.017416906,0.0070990957,0.016578749,0.01601173,0.010191694,0.014764531,0.017209131,0.022288622,0.02619103,0.008283751,0.014750769,0.019851115,0.0062687173,0.016424943,0.021331735,0.016768087,0.011643774,0.015960362,0.021128604,0.012168983,0.014155348,0.019010466,0.020237053,0.024697047,0.008241881,0.021495482,0.020145541,0.0060051344,0.018803008,0.021137942,0.018483195,0.012154288,0.01742189,0.015960364,0.012496911,0.017953008,0.025862908,0.019430118,0.019397113,0.011373427,0.014563207,0.008246174,0.021934997,0.024398036,0.008423815,0.021601431,0.020533875,0.0066553187,0.018858295,0.022158045,0.017274776,0.01310122,0.016875356,0.014719371,0.011102975,0.014499973,0.01649415,0.021503367,0.026211113,0.0064974874,0.011092278
11450,yikes! something's hiding beneath the ocean floor and it could kill us all. 'when' is the only question.,0.006827880512091,0.007830599,0.007570574,0.007953869,-0.0032695308,0.0062942803,0.0075109024,0.003579623,0.0025785826,0.011061709,0.012880158,0.014255873,0.00022603385,0.0066974517,0.011988226,-0.00049897097,0.0061756335,0.014081601,0.004333713,0.0036671665,0.0067645833,0.013265301,0.0035848469,0.004717841,0.012203392,0.012293728,0.014542543,0.00015833974,0.012046633,0.013096523,0.00036964566,0.006504383,0.014101323,0.0076695723,0.002616291,0.008116391,0.006337423,-0.0001061745,0.0048213834,0.013990378,0.00980914,0.0075589456,0.0030945102,0.0035909554,0.0040933974,0.011682991,0.01429857,0.00041318312,0.01014249,0.012708407,0.00061038695,0.005634453,0.014305906,0.0034168703,0.0042906785,0.008325148,0.0057300515,0.0030388264,0.0017444976,0.010313936,0.0123436,0.014600373,0.0011651758,0.0014080191
11450,alrighty. there's something hiding underneath the ocean floor and it could kill us all. i never knew this.,0.010711343037627,0.010429848,0.010480991,0.010706428,0.00037248433,0.009119406,0.010730153,0.004033123,0.004443872,0.012316057,0.01740317,0.022089038,0.0013942365,0.0095610125,0.014842067,0.0026396886,0.012326043,0.01720507,0.007274857,0.006642199,0.012882207,0.015643297,0.005096307,0.006739858,0.013021551,0.015606973,0.021712244,0.0017030872,0.012906214,0.016290048,0.0039412305,0.011822,0.017529475,0.010463556,0.0065726275,0.012972999,0.009686189,0.0032585002,0.009057421,0.017131498,0.014977053,0.011647606,0.0036701988,0.0059368312,0.003473483,0.01677011,0.021802574,0.003065057,0.011187725,0.016320296,0.0047133956,0.01150642,0.017239088,0.006936749,0.007519927,0.013236802,0.010067534,0.0039751334,0.005205173,0.012385124,0.017469969,0.022818409,0.0026911348,0.0029168064
11450,so there's something hiding underneath the ocean floor and it could kill us all. how about that?,0.0122188281033046,0.006074978,0.006332066,0.0067368783,-0.005121704,0.0039794035,0.0064697843,0.00015127845,-0.0007162234,0.009225877,0.012132894,0.015357976,-0.0015726294,0.0044428753,0.009117834,-0.0024069864,0.0063342564,0.01237515,0.0045670355,0.0033758162,0.0054993667,0.011935249,0.0011342596,0.0004570363,0.010320356,0.008822337,0.014041747,-0.0017430708,0.008575885,0.010209935,-0.00040957704,0.0059988536,0.012813067,0.0067089973,0.0039520133,0.00698182,0.007463457,-0.0013874434,0.003434059,0.013549762,0.01026194,0.0061268266,0.00012940448,0.00077386014,0.00029395334,0.010433486,0.015095972,6.337091e-05,0.0071025863,0.010563841,0.00039537065,0.0059300773,0.012338298,0.0044800052,0.005066123,0.006877139,0.0073059276,-2.097059e-05,0.00011074636,0.00870477,0.011901347,0.015671562,0.00029474124,-0.0011903141
11496,a list that needs to be hung in every kitchen that's seen a butt tossed out too soon,0.0067272115708039,0.019980282,0.019953795,0.020254187,0.008412475,0.019244611,0.019837841,0.014580137,0.015438622,0.020513408,0.02040122,0.025185127,0.009801077,0.017319473,0.020417966,0.010308363,0.02112285,0.022428114,0.015279145,0.012786075,0.017421938,0.023557313,0.016266359,0.014864085,0.019424804,0.02003299,0.025520958,0.010087421,0.02006874,0.021009523,0.010550931,0.020441711,0.022973863,0.0163871,0.012150061,0.016636323,0.016517341,0.009486029,0.017650543,0.023356324,0.018903963,0.019170234,0.014284964,0.01552226,0.008685928,0.021208175,0.024862755,0.010004288,0.021578966,0.020828879,0.00957693,0.019295558,0.02250368,0.01622535,0.012633614,0.016831107,0.017016772,0.015344321,0.014291447,0.019596254,0.021649752,0.025730621,0.010138176,0.0121618025
11496,"if everyone put this up in their kitchen, maybe we'd stop tossing that perfectly useful stuff",0.0055591890124264,0.013287047,0.013451004,0.013082726,0.002001457,0.013863891,0.01260891,0.0032980042,0.008420067,0.012768603,0.017347893,0.02337613,0.0056204684,0.013101481,0.016614228,0.00033421628,0.01310873,0.020130958,0.010681785,0.008607059,0.011904329,0.014699884,0.004655781,0.008597495,0.013042717,0.014355443,0.023774851,0.0050079636,0.018318594,0.017198939,-0.00041464902,0.011626519,0.021158298,0.014157166,0.008940197,0.012991827,0.010062883,0.005974997,0.010401972,0.01602125,0.015095802,0.010149516,0.004008294,0.008655777,-0.00030678883,0.018060748,0.022030272,0.0058101285,0.01729265,0.017355287,0.00058874115,0.011261448,0.020497309,0.0115741715,0.009138674,0.0131846145,0.011124799,0.005062863,0.0071496563,0.012478188,0.018485777,0.022066537,0.0057486147,0.0022852132
11496,"we're all guilty of throwing this stuff away, here's 10 reasons not to",0.0064620355411954,0.0153940115,0.016302994,0.014942538,0.0030529667,0.012586374,0.014675675,0.0066998843,0.008754652,0.01656872,0.013531804,0.022068761,0.0053136423,0.013096634,0.015300959,0.006059535,0.013713013,0.018134337,0.00877761,0.009266791,0.008329365,0.01652223,0.008256646,0.008955434,0.016779982,0.013363559,0.022543944,0.004634712,0.015956817,0.016110092,0.005257882,0.014310688,0.018775128,0.00981805,0.008726903,0.010408469,0.013142267,0.0057693683,0.010826722,0.019035833,0.014214667,0.012930388,0.007151407,0.0093335565,0.0050173197,0.013557062,0.021288048,0.005877495,0.015848296,0.015659105,0.005238032,0.014334712,0.018208249,0.008393979,0.009085067,0.010901939,0.013724692,0.0071356483,0.0077306232,0.014171958,0.014985083,0.022242017,0.0056754835,0.006189362
11496,"for the love of french toast, don't you dare throw that stale stuff away",0.0029258777633289,0.017324852,0.018467039,0.0173205,0.009770915,0.016086731,0.018376118,0.012177232,0.012460595,0.020914458,0.02540653,0.025402341,0.011729578,0.018542593,0.02339287,0.008782573,0.019882258,0.025453674,0.011331982,0.01087032,0.019423608,0.020436898,0.01387554,0.014992534,0.022166178,0.022467723,0.026317012,0.010728203,0.02239555,0.024010368,0.008279651,0.019664288,0.02488965,0.01604072,0.011034868,0.021029148,0.015191644,0.0074948426,0.016751816,0.021650704,0.02326754,0.019332016,0.0137970075,0.015140499,0.008609125,0.023240605,0.024780266,0.010956924,0.021874083,0.023486396,0.009226738,0.018546037,0.024876745,0.011925928,0.01169607,0.020656295,0.016899293,0.013935454,0.013039554,0.018717369,0.023534315,0.025827847,0.011625659,0.012283202
11496,"for every $100 you spend at this store, you end up throwing $25 of it away",0.0037926675094816,0.018562527,0.019270808,0.018907227,0.009801576,0.017482856,0.019241698,0.010827075,0.010435188,0.01641593,0.022047449,0.021667924,0.0065122135,0.017274179,0.016532425,0.00800873,0.017142806,0.018565033,0.013407075,0.009900152,0.012290712,0.018405963,0.011983063,0.011650201,0.016464049,0.018010106,0.022582699,0.0067625865,0.01803337,0.016809365,0.007367961,0.014680222,0.018604016,0.0133848945,0.011832333,0.013247859,0.016065298,0.0089276135,0.014446545,0.01736386,0.018137455,0.01817887,0.01122677,0.010316002,0.0059672464,0.021829486,0.021298416,0.00711805,0.017309124,0.016623706,0.008015664,0.013664838,0.018783875,0.013682167,0.012565903,0.014287021,0.017280336,0.011353117,0.009250216,0.0171368,0.022608727,0.021316916,0.005665023,0.009272052
11497,"dredge spoil is some pretty gross stuff, and it’s going exactly where we don’t want it",0.0011266336187471,0.016591702,0.016401775,0.016320838,0.004539378,0.013797179,0.015642509,0.004671569,0.011359694,0.015811712,0.016149363,0.021445088,0.006977953,0.014928191,0.017553138,0.0061755367,0.016945388,0.020287395,0.010333103,0.010190207,0.014827125,0.01777789,0.0066491496,0.012524129,0.01557807,0.014895357,0.023342162,0.00608558,0.015024086,0.018505463,0.0058440305,0.01717405,0.020530716,0.012761694,0.012247964,0.016086925,0.013917586,0.0077518225,0.014359642,0.01822483,0.015934398,0.016129013,0.0053606955,0.01208264,0.0035639629,0.016795304,0.02160709,0.0065706763,0.015093077,0.018011183,0.0061164666,0.016940802,0.020352196,0.010536876,0.011948578,0.016143255,0.014360597,0.005775715,0.010876392,0.0142236855,0.017211182,0.021634396,0.0075299516,0.0046056192
11497,there’s a place off the coast of australia that everyone wants a piece of—and that's a problem,0.0010346016783538,0.012145121,0.012011284,0.012347883,0.0011325814,0.010400517,0.011886569,0.004066103,0.0045066094,0.013675949,0.015582796,0.020450313,0.0026961956,0.012494147,0.01544649,0.0022273064,0.012149245,0.01648016,0.008956802,0.0072903214,0.008664127,0.0141626205,0.005469911,0.0057183686,0.013403906,0.014327932,0.020629402,0.0021065306,0.010528555,0.015458133,0.0028534643,0.010874592,0.016771497,0.010837485,0.00721996,0.010435127,0.007993,0.0033431929,0.008997558,0.015564011,0.014298862,0.009869259,0.0049197664,0.004353594,0.0022557583,0.0148297455,0.020340014,0.0023521874,0.012379419,0.014838982,0.002993485,0.01044726,0.01640609,0.008609135,0.0077782795,0.009968236,0.008497266,0.0048972648,0.004966669,0.012211829,0.015107878,0.020938113,0.0014290996,0.002828217
